id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/20115825,Art in the Realist Ontology of J. J. Gibson,Synthese,1983,,article,research-article,jstor,,1983-01-01,1,54,http://www.jstor.org/stable/20115825,David R. Topper,Springer,eng,71,83,,,5362,13,unigram; bigram; trigram
http://www.jstor.org/stable/2378874,Obligation and Moral Agency,Ethics,1948,,article,research-article,jstor,,1948-04-01,3,58,http://www.jstor.org/stable/2378874,Lucius Garvin,University of Chicago Press,eng,188,194,,,3865,7,unigram; bigram; trigram
ark://27927/pgh24ch47v4,Seeing‐As in the Light of Vision Science,Philosophy and Phenomenological Research,2014,10.1111/phpr.12135,article,,portico,,2014-11-01,3,89,http://doi.org/10.1111/phpr.12135,Ned Block,"John Wiley & Sons, Inc.",eng,560,572,,perceptual; adaptation; visual; first grid; seeing; objective tilt; perceptual attributives; susilo; priming; vision science,4833,13,unigram; bigram; trigram
ark://27927/pgg407rgctt,Exercising Doxastic Freedom,Philosophy and Phenomenological Research,2014,10.1111/j.1933-1592.2011.00531.x,article,,portico,,2014-01-01,1,88,http://doi.org/10.1111/j.1933-1592.2011.00531.x,Conor Mchugh,"John Wiley & Sons, Inc.",eng,1,37,,doxastic; doxastic freedom; doxastic states; intentions; reasons; action; reactivity; exercising doxastic; intentions reactivity; directed reasons,17071,37,unigram; bigram; trigram
ark://27927/phw8d024db,The Content of Color Experience,Philosophy and Phenomenological Research,2008,10.1111/j.1933-1592.2007.00140.x,article,,portico,,2008-03-01,2,76,http://doi.org/10.1111/j.1933-1592.2007.00140.x,FRANCES EGAN,"John Wiley & Sons, Inc.",eng,407,414,,canary yellow; color vision; sensory content; sensory; color experience; perceptual error; relative realism; classifications; primary sensory; inductions,2978,8,unigram; bigram; trigram
http://www.jstor.org/stable/41477564,The cognitive act and the first-person perspective: an epistemology for constructive type theory,Synthese,2011,,article,research-article,jstor,,2011-06-01,3,180,http://www.jstor.org/stable/41477564,Maria van der Schaar,Springer,eng,391,417,,,16317,27,unigram; bigram; trigram
ark://27927/phzp9m7q8k5,"'P, therefore, P' without Circularity",The Journal of Philosophy,1991,10.5840/jphil199188558,article,,portico,,1991-01-01,5,88,http://doi.org/10.5840/jphil199188558,Roy A. Sorensen,Philosophy Documentation Center,eng,245,266,,,8821,22,unigram; bigram; trigram
http://www.jstor.org/stable/2183499,Back Matter,The Philosophical Review,1960,,article,misc,jstor,,1960-10-01,4,69,http://www.jstor.org/stable/2183499,,Duke University Press,eng,,,,,1638,7,unigram; bigram; trigram
http://www.jstor.org/stable/431678,Perspective's Places,The Journal of Aesthetics and Art Criticism,1996,,article,research-article,jstor,,1996-01-01,1,54,http://www.jstor.org/stable/431678,Patrick Maynard,Wiley,eng,23,40,,,12532,18,unigram; bigram; trigram
ark://27927/phzp9ns9nff,The Descriptive Definition,The Journal of Philosophy,1946,10.2307/2019130,article,,portico,,1946-01-01,2,43,http://doi.org/10.2307/2019130,Stephen C. Pepper,Philosophy Documentation Center,eng,29,36,,,3598,8,unigram; bigram; trigram
http://www.jstor.org/stable/2179657,Review Article,The Philosophical Review,1930,,article,book-review,jstor,,1930-05-01,3,39,http://www.jstor.org/stable/2179657,William Curtis Swabey,Duke University Press,eng,301,307,,,2793,7,unigram; bigram; trigram
http://www.jstor.org/stable/2248660,Mysticism v. Intellectualism,Mind,1913,,article,research-article,jstor,,1913-01-01,85,22,http://www.jstor.org/stable/2248660,F. C. S. Schiller,Oxford University Press,eng,87,89,,,1034,3,unigram; bigram; trigram
http://www.jstor.org/stable/20130379,Back Matter,The Review of Metaphysics,2004,,article,misc,jstor,,2004-03-01,3,57,http://www.jstor.org/stable/20130379,,Philosophy Education Society Inc.,eng,,,,,2615,11,unigram; bigram; trigram
http://www.jstor.org/stable/185657,On the Heuristic Value of Scientific Models,Philosophy of Science,1951,,article,research-article,jstor,,1951-04-01,2,18,http://www.jstor.org/stable/185657,Herman Meyer,The University of Chicago Press,eng,111,123,,,6930,13,unigram; bigram; trigram
http://www.jstor.org/stable/20118448,Howard Stein,Synthese,2004,,article,research-article,jstor,,2004-05-01,1/2,140,http://www.jstor.org/stable/20118448,Isaac Levi,Springer,eng,177,180,,,1569,4,unigram; bigram; trigram
http://www.jstor.org/stable/2381212,The Deflation of Moral Philosophy,Ethics,1987,,article,book-review,jstor,,1987-07-01,4,97,http://www.jstor.org/stable/2381212,Susan Wolf,University of Chicago Press,eng,821,833,,,6247,13,unigram; bigram; trigram
http://www.jstor.org/stable/2016103,Review Article,The Journal of Philosophy,1931,,article,book-review,jstor,,1931-02-12,4,28,http://www.jstor.org/stable/2016103,Orlie Pell,"Journal of Philosophy, Inc.",eng,109,111,,,1239,3,unigram; bigram; trigram
http://www.jstor.org/stable/2380780,Review Article,Ethics,1982,,article,book-review,jstor,,1982-10-01,1,93,http://www.jstor.org/stable/2380780,Richard J. Arneson,University of Chicago Press,eng,180,182,,,1583,3,unigram; bigram; trigram
http://www.jstor.org/stable/187829,Back Matter,Philosophy of Science,1988,,article,misc,jstor,,1988-03-01,1,55,http://www.jstor.org/stable/187829,,The University of Chicago Press,eng,157,166,,,3895,11,unigram; bigram; trigram
http://www.jstor.org/stable/3093771,Review Article,Mind,2002,,article,book-review,jstor,,2002-10-01,444,111,http://www.jstor.org/stable/3093771,Beth Preston,Oxford University Press,eng,888,891,,,1914,4,unigram; bigram; trigram
http://www.jstor.org/stable/2184565,Husserl's Realism,The Philosophical Review,1977,,article,research-article,jstor,,1977-10-01,4,86,http://www.jstor.org/stable/2184565,Karl Ameriks,Duke University Press,eng,498,519,,,8728,22,unigram; bigram; trigram
http://www.jstor.org/stable/2175593,Review Article,The Philosophical Review,1897,,article,book-review,jstor,,1897-01-01,1,6,http://www.jstor.org/stable/2175593,W. G. Smith,Duke University Press,eng,81,85,,,1697,5,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2023214,"Concerning ""The Phenomenological Tendency""",The Journal of Philosophy,1963,,article,research-article,jstor,,1963-09-26,20,60,http://www.jstor.org/stable/2023214,Herbert Spiegelberg,"Journal of Philosophy, Inc.",eng,584,588,,,2088,5,unigram; bigram; trigram
http://www.jstor.org/stable/43282353,Review Article,The Journal of Aesthetics and Art Criticism,2014,,article,book-review,jstor,,2014-07-01,3,72,http://www.jstor.org/stable/43282353,ROBERT SINNERBRINK,Wiley,eng,340,342,,,2394,3,unigram; bigram; trigram
ark://27927/phx84wfjjhf,Noam Chomsky: What Kind of Creatures Are We?,The Journal of Philosophy,2017,10.5840/jphil2017114623,article,,portico,,2017-01-01,6,114,http://doi.org/10.5840/jphil2017114623,Tyler Burge,Philosophy Documentation Center,eng,324,332,,chomsky; language; understanding; intelligibility; science; semantical relations; perceptual; chomsky takes; anti individualism; communication,3545,9,unigram; bigram; trigram
http://www.jstor.org/stable/24636410,CURRENT PERIODICAL ARTICLES: PHILOSOPHICAL ABSTRACTS,The Review of Metaphysics,2015,,article,misc,jstor,,2015-06-01,4,68,http://www.jstor.org/stable/24636410,,Philosophy Education Society Inc.,eng,889,913,,,9994,25,unigram; bigram; trigram
http://www.jstor.org/stable/2251313,New Books,Mind,1950,,article,misc,jstor,,1950-10-01,236,59,http://www.jstor.org/stable/2251313,Martha Kneale; Richard Wollheim; J. O. Wisdom; W. Mays; Maurice Cranston,Oxford University Press,eng,567,576,,,5261,10,unigram; bigram; trigram
ark://27927/pgj1m9jdvtn,Broome on Reasons to Act,Philosophy and Phenomenological Research,2015,10.1111/phpr.12202,article,,portico,,2015-07-01,1,91,http://doi.org/10.1111/phpr.12202,Kieran Setiya,"John Wiley & Sons, Inc.",eng,204,210,,reasons; broome; pro tanto; practical thought; broome thinks; responding correctly; together outweigh; disposition; weighing explanation; rationality,3087,7,unigram; bigram; trigram
http://www.jstor.org/stable/2107432,Review Article,Philosophy and Phenomenological Research,1984,,article,book-review,jstor,,1984-12-01,2,45,http://www.jstor.org/stable/2107432,H. E. Baber; John Donnelly,International Phenomenological Society,eng,290,297,,,4220,8,unigram; bigram; trigram
http://www.jstor.org/stable/20140614,Two Accounts of Objective Reasons,Philosophy and Phenomenological Research,2003,,article,book-review,jstor,,2003-09-01,2,67,http://www.jstor.org/stable/20140614,Christian Piller,International Phenomenological Society,eng,444,451,,,3503,8,unigram; bigram; trigram
ark://27927/phzmhfcv7rn,"Critique of Agnes Callard, Aspiration",Philosophy and Phenomenological Research,2021,10.1111/phpr.12761,article,,portico,,2021-03-01,2,102,http://doi.org/10.1111/phpr.12761,Richard Kraut,"John Wiley & Sons, Inc.",eng,470,474,,,3461,5,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/233588,Book Review,Ethics,2001,,article,book-review,jstor,,2001-07-01,4,111,http://www.jstor.org/stable/10.1086/233588,William Day,The University of Chicago Press,eng,830,832,,,28074,49,unigram; bigram; trigram
ark://27927/phz1jqg1g3c,Reply to Hawthorne,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00150.x,article,,portico,,2002-01-01,1,64,http://doi.org/10.1111/j.1933-1592.2002.tb00150.x,ALLAN GIBBARD,"John Wiley & Sons, Inc.",eng,179,183,,plan laden; normative; morass; hawthorne; concepts; disagreeing; normative concepts; coherent; gruesome; goodness,2308,5,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/680900,Review Article,Ethics,2015,,article,book-review,jstor,,2015-07-01,4,125,http://www.jstor.org/stable/10.1086/680900,Matt Lutz; Stephen Finlay,The University of Chicago Press,eng,1219,1225,,,2771,7,unigram; bigram; trigram
http://www.jstor.org/stable/20140571,Review Article,Philosophy and Phenomenological Research,2003,,article,book-review,jstor,,2003-05-01,3,66,http://www.jstor.org/stable/20140571,Claudia Card,International Phenomenological Society,eng,738,740,,,1573,3,unigram; bigram; trigram
http://www.jstor.org/stable/2175634,[Bibliography of Writings by and on Kant Which Have Appeared in Germany up to the End of 1887: Section 4],The Philosophical Review,1896,,article,misc,jstor,,1896-06-01,,5,http://www.jstor.org/stable/2175634,,Duke University Press,eng,381,466,,,40616,86,unigram; bigram; trigram; fullText
ark://27927/phw8d0q07b,Scanlon on Double Effect,Philosophy and Phenomenological Research,2011,10.1111/j.1933-1592.2011.00517.x,article,,portico,,2011-09-01,2,83,http://doi.org/10.1111/j.1933-1592.2011.00517.x,RALPH WEDGWOOD,"John Wiley & Sons, Inc.",eng,464,472,,intention; munitions plant; scanlon; impermissible; trolley; dropping the bombs; civilians; blameworthy; sidetrack; act type,3528,9,unigram; bigram; trigram
http://www.jstor.org/stable/20126168,Marx's Critical Anthropology: Three Recent Interpretations,The Review of Metaphysics,1972,,article,research-article,jstor,,1972-09-01,1,26,http://www.jstor.org/stable/20126168,Allen W. Wood,Philosophy Education Society Inc.,eng,118,139,,,8437,22,unigram; bigram; trigram
http://www.jstor.org/stable/20126737,Plato's Distinction between Being and Becoming,The Review of Metaphysics,1975,,article,research-article,jstor,,1975-09-01,1,29,http://www.jstor.org/stable/20126737,Robert Bolton,Philosophy Education Society Inc.,eng,66,95,,,13722,30,unigram; bigram; trigram
http://www.jstor.org/stable/44806974,CURRENT PERIODICAL ARTICLES: PHILOSOPHICAL ABSTRACTS,The Review of Metaphysics,2017,,article,misc,jstor,,2017-03-01,3,70,http://www.jstor.org/stable/44806974,,Philosophy Education Society Inc.,eng,587,611,,,10025,25,unigram; bigram; trigram
ark://27927/phz1jqh0kbr,Open Questions and the Manifest Image,Philosophy and Phenomenological Research,2004,10.1111/j.1933-1592.2004.tb00341.x,article,,portico,,2004-03-01,2,68,http://doi.org/10.1111/j.1933-1592.2004.tb00341.x,MARK ELI KALDERON,"John Wiley & Sons, Inc.",eng,251,289,,predicate; descriptive; property; properties; normative; descriptive properties; descriptive predicate; hesperus; predicate nominalism; argument,16364,39,unigram; bigram; trigram
http://www.jstor.org/stable/187230,Objective Time Flow,Philosophy of Science,1976,,article,research-article,jstor,,1976-09-01,3,43,http://www.jstor.org/stable/187230,Storrs McCall,The University of Chicago Press,eng,337,362,,,10656,26,unigram; bigram; trigram
ark://27927/phzp9hdwhn9,Relativity and the Lay Mind. II,The Journal of Philosophy,1927,10.2307/2014544,article,article,portico,,1927-01-01,19,24,http://doi.org/10.2307/2014544,Benjamin Ives Gilman,Philosophy Documentation Center,eng,505,521,,,8068,17,unigram; bigram; trigram
ark://27927/phz1jqg1g0q,Knowledge and the Internal Revisited,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00144.x,article,,portico,,2002-01-01,1,64,http://doi.org/10.1111/j.1933-1592.2002.tb00144.x,JOHN MCDOWELL,"John Wiley & Sons, Inc.",eng,97,105,,brandom; entitlement; candle; knowledge; brandom purports; brandom says; reasons; putative knower; interiorizing; commitment,4346,9,unigram; bigram; trigram
http://www.jstor.org/stable/2024271,Review Article,The Journal of Philosophy,1967,,article,book-review,jstor,,1967-06-22,12,64,http://www.jstor.org/stable/2024271,Frederic Schick,"Journal of Philosophy, Inc.",eng,396,400,,,1986,5,unigram; bigram; trigram
http://www.jstor.org/stable/2183966,Is the Best Possible World Possible?,The Philosophical Review,1975,,article,research-article,jstor,,1975-04-01,2,84,http://www.jstor.org/stable/2183966,David Blumenfeld,Duke University Press,eng,163,177,,,6071,15,unigram; bigram; trigram
http://www.jstor.org/stable/2108023,Review Article,Philosophy and Phenomenological Research,1988,,article,book-review,jstor,,1988-06-01,4,48,http://www.jstor.org/stable/2108023,Kent Bach,International Phenomenological Society,eng,761,764,,,2092,4,unigram; bigram; trigram
http://www.jstor.org/stable/2183668,Review Article,The Philosophical Review,1964,,article,book-review,jstor,,1964-07-01,3,73,http://www.jstor.org/stable/2183668,Kurt Baier,Duke University Press,eng,408,412,,,1734,5,unigram; bigram; trigram
ark://27927/phz1jqh103k,Intrinsicality without Naturalness,Philosophy and Phenomenological Research,2005,10.1111/j.1933-1592.2005.tb00530.x,article,,portico,,2005-03-01,2,70,http://doi.org/10.1111/j.1933-1592.2005.tb00530.x,WILLIAM BUTCHARD; KELLY TROGDON; D. GENE WITMER,"John Wiley & Sons, Inc.",eng,326,350,,intrinsic; property; virtue; naturalness; intrinsic property; intrinsic fashion; definition; accompaniment; notion; lonely,12159,25,unigram; bigram; trigram
http://www.jstor.org/stable/20129578,Heidegger's Method: Philosophical Concepts as Formal Indications,The Review of Metaphysics,1994,,article,research-article,jstor,,1994-06-01,4,47,http://www.jstor.org/stable/20129578,Daniel O. Dahlstrom,Philosophy Education Society Inc.,eng,775,795,,,8759,21,unigram; bigram; trigram
http://www.jstor.org/stable/41477538,Modeling reality,Synthese,2011,,article,research-article,jstor,,2011-05-01,1,180,http://www.jstor.org/stable/41477538,Christopher Pincock,Springer,eng,19,32,,,7776,14,unigram; bigram; trigram
http://www.jstor.org/stable/428483,The Factualist Fallacy in Aesthetics,The Journal of Aesthetics and Art Criticism,1970,,article,research-article,jstor,,1970-07-01,4,28,http://www.jstor.org/stable/428483,Melvin Rader,Wiley,eng,435,439,,,3467,5,unigram; bigram; trigram
http://www.jstor.org/stable/2989168,The Individual and Goodness,Ethics,1941,,article,research-article,jstor,,1941-07-01,4,51,http://www.jstor.org/stable/2989168,Michael Kaye,University of Chicago Press,eng,439,462,,,8673,24,unigram; bigram; trigram
ark://27927/phz1jqgts57,Greco's Agent Reliabilism,Philosophy and Phenomenological Research,2003,10.1111/j.1933-1592.2003.tb00271.x,article,,portico,,2003-03-01,2,66,http://doi.org/10.1111/j.1933-1592.2003.tb00271.x,STEWART COHEN,"John Wiley & Sons, Inc.",eng,437,443,,reliabilism; agent reliabilism; simple reliabilism; brain lesion; reliable; norman; stable; subjective justification; belief; cognitive,3007,7,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/339595,Book Reviews,Ethics,2002,,article,book-review,jstor,,2002-07-01,4,112,http://www.jstor.org/stable/10.1086/339595,Daniel J. Shapiro,The University of Chicago Press,eng,855,857,,,1117,3,unigram; bigram; trigram
